0.0,0.0
0.05,0.151197563559322
0.1,0.3045381355932204
0.15000000000000002,0.4596435381355932
0.2,0.616135593220339
0.25,0.773636122881356
0.3,0.9317669491525421
0.35,1.0901498940677965
0.39999999999999997,1.2484067796610168
0.44999999999999996,1.4061594279661016
0.49999999999999994,1.563029661016949
0.5499999999999999,1.7186393008474574
0.6,1.8726101694915251
0.65,2.024564088983051
0.7000000000000001,2.174122881355933
0.7500000000000001,2.320908368644068
0.8000000000000002,2.4645423728813562
0.8500000000000002,2.6046467161016955
0.9000000000000002,2.7408432203389834
0.9500000000000003,2.8727537076271195
1.0,3.000000000000001
1.2,3.459957627118645
1.4,3.8461016949152547
1.5999999999999999,4.165296610169492
1.7999999999999998,4.424406779661017
1.9999999999999998,4.630296610169492
2.1999999999999997,4.7898305084745765
2.4,4.909872881355933
2.6,4.997288135593221
2.8000000000000003,5.058940677966103
3.0000000000000004,5.101694915254238
3.2000000000000006,5.132415254237289
3.400000000000001,5.157966101694916
3.600000000000001,5.18521186440678
3.800000000000001,5.221016949152544
4.000000000000001,5.272245762711865
4.200000000000001,5.345762711864408
4.400000000000001,5.448432203389832
4.600000000000001,5.5871186440677985
4.800000000000002,5.768686440677968
5.0,6.0
5.1,6.136136652542373
5.199999999999999,6.28536440677966
5.299999999999999,6.4466218220338956
5.399999999999999,6.618847457627116
5.499999999999998,6.800979872881353
5.599999999999998,6.99195762711864
5.6999999999999975,7.190719279661012
5.799999999999997,7.396203389830504
5.899999999999997,7.607348516949145
5.9999999999999964,7.823093220338976
6.099999999999996,8.042376059322027
6.199999999999996,8.26413559322033
6.299999999999995,8.487310381355922
6.399999999999995,8.710838983050836
6.499999999999995,8.933659957627107
6.599999999999994,9.154711864406767
6.699999999999994,9.372933262711852
6.799999999999994,9.587262711864392
6.899999999999993,9.796638771186428
6.999999999999993,9.999999999999986
